article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID41755598,41755598,[Organ-on-a-chip and multi-omics collaborate to build a new model of systems biology].,"Leveraging microfluidic chip platforms, the organ-on-a-chip technology integrates methodologies of cell biology, biomaterials science, and engineering to constructthree-dimensional models that simulate the physiological microenvironments of human tissues and organs. This approach effectively overcomes the limitations of two-dimensional cell culture and animal models in replicating complex human structure-function relationships and elucidating disease mechanisms. However, current research often focuses on phenotypic observation, with insufficient exploration of the molecular regulatory mechanisms governing phenomena like drug effects and disease pathogenesis. Multi-omics, by integrating multidimensional molecular information from genomics, transcriptomics, proteomics, and metabolomics, provides crucial technical support for systematically deciphering complex biological processes and demonstrates significant value in biomedical research. In recent years, the synergistic application of organ-on-a-chip and multi-omics enables a multi-dimensional shift from single functional simulation to systematic biological analysis. This review systematically summarizes the application of cutting-edge advances of multi-omics in the research on diverse organ-on-a-chips, analyzes the challenges in data management, technical standardization, and technical compatibility arising from their deep integration, and proposes potential solutions, aiming to provide a theoretical reference for constructing a new paradigm of life science research. 器官芯片技术依托微流控芯片平台，融合细胞生物学、生物材料学及工程学等多学科方法，成功构建了模拟人体组织器官生理微环境的体外三维模型，有效突破了传统二维细胞培养和动物模型在人体复杂结构-功能模拟、疾病机制解析等方面的局限性。然而，当前研究多聚焦表型观察，对药物效应、疾病发生发展等生物医学现象的深层分子调控机制探究仍显不足。多组学技术通过整合基因组学、转录组学、蛋白质组学和代谢组学等多维度分子信息，为系统阐释复杂生物学过程提供了关键技术支撑，在生物医药研究领域展现出显著价值。近年来，器官芯片与多组学技术的协同应用，实现了从“单一功能模拟”向“系统生物分析”的多维度模式跨越。本文聚焦多组学技术前沿进展，系统梳理其在多种器官芯片研究中的应用成果，进一步剖析两者深度融合面临的数据管理、技术标准化和技术适配方面的挑战及解决方案，为构建新一代生命科学研究模式提供了理论参考。.",Zhang Chuanjun; Cheng Zhaoming; Wei Yanxue; Li Xuwen; Li Mohan; Zhang Zhewei; Fang Yuxin; Zhang Di,Sheng Wu Gong Cheng Xue Bao,2025,zh,chinese_中医药.csv
PMID41987444,41987444,"[Exploration of application conditions for ""moxibustion applicable for heat syndrome""].","This paper reviews the theoretical origins of the concept ""moxibustion applicable for heat syndrome"", and explores its theoretical basis and application conditions. The theory of ""moxibustion applicable for heat syndrome"" has gained wide recognition in clinical practice, and is supported by abundant foundational theories, meridian theories, clinical evidence, and experimental data. In clinical application, it is necessary to first clarify the heat pattern and stage of the disease; second, attention should be paid to the sequence and dosage of moxibustion; and finally, a three-level intervention should be adopted after moxibustion to prevent recurrence or aggravation of heat manifestations. In the future, further research can explore the correlation between moxibustion dose, materials, and therapeutic efficacy, aiming to refine the boundaries of ""applicable"". 回顾“热证可灸”的理论渊源，探讨其理论依据和应用条件。“热证可灸”理论已得到临床广泛认可，具备充足的基础理论、经络理论、临床和实验依据。“热证可灸”应用时应首先明确疾病热型、阶段，其次注意施灸顺序和灸量，最后施灸后采用三级干预防热势复起。今后可进一步探索灸量、灸材与疗效的相关性，将“可”之界限更精细化。.",Shi Lin; Cai Yurong; Zhang Yuxiang; Liu Yahong; Zhang Meng; Yang Jibo; Zhao Zhongting; Zhu Tiantian,Zhongguo Zhen Jiu,2026,zh,chinese_中医药.csv
PMID41457606,41457606,[Application of synthetic biology in contamination remediation of the petrochemical industry].,"Petrochemical contaminants pose serious threats to the environment, and bioremediation is one of the main approaches for the remediation of petrochemical contamination. However, conventional bioremediation processes often have limitations, such as prolonged duration and low efficiency. There is an urgent need to develop new bioremediation technologies to improve the degradation effect on petrochemical contaminants. Constructing engineered microorganisms through synthetic biology for contaminant degradation has emerged as a cutting-edge technology and a popular research focus to address environmental challenges. This review introduces the hazards of petrochemical contamination and the shortcomings of existing remediation technologies and summarizes the research progress in biosensors, engineered strains for degradation, and synthetic microbial communities for petrochemical contamination remediation. Subsequently, it expounds on the problems existing in engineered microorganisms during the remediation and proposes possible solutions. Finally, this paper makes an outlook on the application prospects of synthetic biology in this field. The continuous development of synthetic biology in the field of environmental remediation is expected to further improve the efficiency of bioremediation, achieve the best remediation effect, and provide more feasible solutions for the green development and environmental protection work in China.",Lan Meichao; Yang Mengqiao; Hu Haiyang; Gao Huijie; Tang Hongzhi,Sheng Wu Gong Cheng Xue Bao,2025,zh,chinese_中医药.csv
PMID41644461,41644461,[The discourse and prospect of traditional Chinese medicine in the perspective of social and cultural history].,"Medical case research in traditional Chinese medicine has made great achievements, driven by ""Turning to Practice"" in the field of scientific history. The medical case research in traditional Chinese medicine in terms of social cultural history started in the 1990s. Up to now, these achievements demonstrate progressive development, from examining and explaining the internal theories of medical case research in traditional Chinese medicine, centering on narration and cognition with descriptions and case studies, to exploring cross-cultural comparative research between China and European and other countries and areas. This research, while widely developed, derived a variety of problems from virtual differentiation in terms of generative logic, cultural sources and practical features between the medical case research in traditional Chinese medicine and in Western medicine. For instance, the compatibility of medical cases, the risk of ""interpreting medical cases in traditional Chinese medicine with those in Western medicine"", and weakening clinical experiences. The future of medical case research in traditional Chinese medicine has to consider problems and explore the following perspectives: exploring the comparative study and stratigraphic analysis in historical dimension, breaking through single explanations of models in cross-cultural comparisons, and exploring the historical value of folk medical cases. 中医学界对医案的研究虽已硕果累累，但社会文化史视阈下的传统中医医案研究则肇始于20世纪90年代，其发展主要依托科学史领域“实践转向”的推动。迄今，该领域已涌现诸多高水平成果，研究脉络呈现递进式拓展：从最初长时段梳理与阐释中国传统医案的内在理路，到以个案与深描手法聚焦其叙事及认知维度，再到拓展至跨文化视野下中国与欧洲及其他地区传统医案的比较研究。这些研究虽拓展了研究视角，但由于中医医案与西方医案在生成逻辑、文化根基和实践属性上存在本质差异，难免衍生出诸多问题，如西方理论与中医医案的适配性问题、“以西释中”的风险、弱化临床经验等等。未来研究应主动规避此类问题，并可从以下方向深化探索：其一，拓展历史维度的比较研究与断层分析；其二，突破跨文化比较的单一解释框架；其三，发掘民间医案的史料价值。.",Dong X Y,Zhonghua Yi Shi Za Zhi,2025,zh,chinese_中医药.csv
PMID41531060,41531060,[Pollution Situation and Transmission Risks of Antibiotic Resistance within the Plastisphere in the Aquatic Environment].,Microplastics， as emerging contaminants， are widely distributed in the hydrosphere of the Earth. They not only provide a new niche for microorganisms， including antibiotic-resistant bacteria， but also interact with other pollutants， such as heavy metals， antibiotics， disinfectants， etc. Moreover， they migrate with water flow and through the food chains， influencing the spread and dissemination of antibiotic-resistant bacteria and resistance genes. Therefore， microplastics may not only serve as a vector for the transmission of pathogens but also be a hotspot for the transfer of resistance genes， posing significant threats to both human health and urban ecosystems. This review summarizes the types and abundances of antibiotic resistance genes in the plastisphere of different waters areas （including seawater， freshwater， and wastewater） and explores the influencing factors for the spread and dissemination of antibiotic resistance genes in the plastisphere， as well as their potential risks to human health and ecosystems. Finally， the future research directions of antibiotic resistance in the plastisphere are prospected， aiming to provide new insights for a comprehensive understanding of relevant issues regarding antibiotic resistance in the plastisphere.,Wu Qi-Hui; Li An-Zhuo; Lin Wen-Fang,Huan Jing Ke Xue,2026,zh,chinese_中医药.csv
PMID41540710,41540710,[Research progress of large language models in tumor diagnosis: applications in textual reports and medical imaging].,"Large language models (LLMs) are emerging artificial intelligence technologies with strong text and image processing capabilities, offering critical support for the intelligent transformation of healthcare and improving clinical efficiency and quality. This review summarizes the current applications, technical features, and future directions of LLMs in cancer diagnosis, focusing on two key scenarios: automated analysis of textual reports (e.g., imaging, pathology, and case summaries) and multimodal diagnosis combining text and medical images. Findings show that LLMs now perform at a level comparable to general resident physicians in cancer diagnosis but are still incapable of making specialized and precise judgments. They also exhibit application-specific traits, such as parameter-efficient models adapted for grassroots-level scenario and divergent versatility in multilingual report analysis. Future efforts should prioritize developing specialized, practical medical LLMs through optimized fine-tuning strategies, construction of high-quality Chinese medical datasets, and integration with vision-language models to promote the clinical application of these models and increase the accessibility of healthcare resources. 大语言模型（LLMs）作为新兴人工智能技术，凭借其优异的文字与图像处理能力，为医疗领域智能化变革提供核心支撑，显著提升临床工作效率与质量。本文系统梳理LLMs在癌症诊断领域的应用现状、技术特点及发展方向，重点聚焦两大核心场景:一是影像报告、病理报告、综合病例报告等文字报告的自动化分析与解读;二是融合文本与医学影像的多模态数据诊断。研究发现，LLMs在癌症诊断中的综合能力已可媲美普通住院医师，但在专业化诊断与精准化判断方面仍存在明显短板;同时，LLMs展现出“小参数模型适配基层场景”“多语言报告分析泛用性差异”等应用层面特征。未来需进一步开发专业化、实用化的医疗专用LLMs，通过优化微调策略、构建高质量中文医疗数据集、整合视觉语言模型等方式，推动其临床落地并弥合医疗资源差距。.",Cheng Haoran; Yan Hongbin; Yuan Ziyun; Zhuang Zehong; Sun Xuegang; Yao Xueqing,Nan Fang Yi Ke Da Xue Xue Bao,2026,zh,chinese_中医药.csv
PMID41830230,41830230,[Coupling Effect of Digitization and Greening and Its Impact Mechanism on New Quality Productivity].,"Digitization and greening are the preferred paths for the current development of new quality productivity. Accordingly, by constructing indicators of digitization, greening, and new quality productivity, we analyze the coordination degree of digitization and greening coupling and its promotion mechanism for the improvement of new productivity in 30 provinces in China from 2012-2022 by using the modified coupling, benchmark regression, mediating effect, moderating effect, and threshold effect models. The results showed that: First, the overall coupling coordination of digitization and greening was not high, but it was gradually increasing, and there was an obvious clustering effect, with ""Beijing-Shanghai-Guangdong"" dominating in the east, ""Hubei"" dominating in the center, and ""Sichuan-Chongqing"" dominating in the west, manifesting itself in the form of an ""eastern leading, central lagging, rise of the west"" pattern. Second, in promoting the development of new quality productivity, the coupling effect of digitization and greening showed a significant positive contribution in different regions, with the most significant contribution in the eastern region, followed by that in the central region, and relatively weaker in the western region. Further mechanism analysis revealed that science and technology innovation played an important intermediary role in promoting the development of new productivity through the coupling effect of digitization and greening, which was further enhanced by the increase in the level of industrial agglomeration. In addition, the impact of environmental regulation on the coupling effect of digitization and greening showed an inverted ""U"" shape, and excessive environmental regulation may weaken its effect on the promotion of new productivity.",Liu Yan; Jia Jun-Song; Zhong Yu-Fei,Huan Jing Ke Xue,2026,zh,chinese_中医药.csv
PMID41506994,41506994,[Anti-exercise fatigue and mechanism of Keap1/Nrf2 pathway in liver of aqueous extract of aronia melanocarpa].,"[OBJECTIVE] To investigate the anti-fatigue effect of aqueous extract of aronia melanocarpa on exhausted running mice and its mechanism. [METHODS] A mouse model of exhaustive running was used to observe the effects of different doses of aqueous extract of aronia melanocarpa on the time of exhaustive running, and the biochemical indicators such as lactic acid, urea nitrogen and liver/muscle glycogen in the serum of mice were measured to evaluate the anti-exercise-induced fatigue effect in mice. The antioxidant effect of the aqueous extract of aronia melanocarpa was investigated by measuring MDA and SOD. Western blot was used to detect the expression levels of key proteins in the Keap1/Nrf2 antioxidant signaling pathway. [RESULTS] The aqueous extract of aronia melanocarpa could increase the content of liver glycogen and SOD, and reduce the levels of lactic acid, urea nitrogen and MDA by prolonging the exhaustion running time of mice. The expression levels of Keap1 protein in liver tissues induced by exhaustive running were down-regulated, and the expression levels of Nrf2 and HO-1 proteins were up-regulated. [CONCLUSION] The aqueous extract of aronia melanocarpa has anti-fatigue effect, which may be played by activating the Keap1/Nrf2 antioxidant pathway.",Gu Peifei; Diao Jianhua; Zhu Huijia; Wei Xiuyan; Li Chang; Guo Peng,Wei Sheng Yan Jiu,2025,zh,chinese_中医药.csv
PMID41820044,41820044,[Annual progress of interventional pulmonology in 2025].,"In 2025, interventional pulmonology continues to progress rapidly through technological innovation and multidisciplinary integration, playing an increasingly prominent role in the diagnosis and management of respiratory diseases. Significant developments are primarily reflected in the maturation of navigational and robotic bronchoscopy technologies, the emergence of transbronchial interventional ablation as a key therapeutic modality for peripheral lung cancer, the expanding repertoire of interventional techniques offering more treatment options for patients with airway diseases, and the transformative potential introduced by artificial intelligence and regenerative medicine. Together, these advances are steering interventional pulmonology toward greater efficiency, precision, intelligence, and personalization. 2025年度，介入呼吸病学延续着迅猛的技术创新、多学科跨领域融合，在呼吸疾病的诊疗起到越来越重要的作用。这些重要进展主要体现在导航支气管镜和机器人支气管镜技术趋于成熟，经气道介入消融成为周围型肺癌的重要治疗手段，不断丰富的介入手段为气道疾病患者提供更多选择，同时人工智能与再生医学也为该领域带来了新前景。这些发展共同推动介入呼吸病学向着更高效、精准、智能及个体化的方向迈进。.",Xu X Y; Chen H J; Li S Y,Zhonghua Jie He He Hu Xi Za Zhi,2026,zh,chinese_中医药.csv
PMID41506982,41506982,[Analysis of inflammation-related dietary patterns and sarcopenia in the elderly].,"[OBJECTIVE] To explore the association between inflammation-related dietary patterns and sarcopenia and its related muscle health indicators in the elderly. [METHODS] For this study on improving nutrition among the elderly in China, we selected Wuyuan County in Bayannur City, Inner Mongolia Autonomous Region; Taicang City in Jiangsu Province; and Yuexiu District in Guangzhou City, Guangdong Province.834 eligible subjects aged 65 and above were finally included. Dietary data were collected through the food frequency questionnaire(FFQ). Inflammation-related dietary patterns were extracted using the reduced-rank regression method, and sarcopenia was diagnosed using the Asian Working Group on Muscular Attenuation(AWGS) 2019 recommendation criteria. Logistic regression model was used to analyze the relationship between inflammation-related dietary patterns and sarcopenia and muscle health-related indicators in the elderly. [RESULTS] The prevalence of sarcopenia in the study population was 19.9%. The inflammatory markers hypersensitive C-reactive protein and interleukin-12 were significantly associated with the risk of sarcopenia(OR=1.12(95%CI 1.06-1.18), OR=1.08(95%CI 1.03-1.14)). Analysis of dietary patterns related to inflammation showed that poultry meat, legumes, flour, animal oil and other foods were more consumed, while vegetable oil, rice, soybeans, eggs, fruits, potatoes, vegetables and other foods were less consumed. In the adjusted model, there was no significant correlation between inflammation-related dietary patterns and the risk of sarcopenia. Further analysis found that this pattern was significantly positively correlated with lower muscle mass in the elderly(P&lt;0.05). [CONCLUSION] This study did not find a direct association between inflammation-related dietary patterns and the risk of sarcopenia, but revealed a negative association with muscle mass in the elderly.",Jiao Tianran; Pu Rongchang; Teng Bo; Man Qingqing; Zhang Jian; Li Cheng; Song Pengkun,Wei Sheng Yan Jiu,2025,zh,chinese_中医药.csv
PMID41814727,41814727,[Research progress on stabilization mechanism of TCM volatile oil].,"TCM volatile oil exhibits excellent biological activities and wide application scenarios. However, its volatility and susceptibility to oxidation and deterioration severely restrict the quality of its preparations and clinical efficacy. Therefore, stabilizing TCM volatile oil is extremely necessary. Current research mainly focuses on the development of stabilization techniques and carrier materials, aiming to enhance its stability and endow it with sustained-release and controlled-release properties. In recent years, researchers have increasingly paid attention to the intrinsic mechanisms and potential interactions during the stabilization process, which is of great significance for the development of new stabilization technologies for volatile oil and the research on new dosage forms containing volatile oil. This article systematically reviews the mechanisms of action during the stabilization of TCM volatile oil and summarizes the key methods for characterizing interactions, with the aim of providing references for the development of new stabilization technologies for TCM volatile oil and the theoretical research on its stabilization.",Guan Qi-Lin; Ming Liang-Shan; Zhong Zhi-Jian; Deng Pan; Peng Ke; Guan Yong-Mei; Wu Wen-Ting; Li Zhe; Zhu Wei-Feng,Zhongguo Zhong Yao Za Zhi,2026,zh,chinese_中医药.csv
PMID42336445,42336445,[Collaborative Evolution and Influencing Factors of Digital Economy and Urban Ecological Resilience].,"Clarifying the synergistic development characteristics and evolutionary trends of the digital economy and urban ecological resilience is essential for promoting high-quality development in China. Based on panel data from 275 prefecture-level cities from 2011 to 2022， this study measures the degree of synergistic development between the digital economy and urban ecological resilience using a coupling coordination model. It further explores their spatial-temporal evolution and influencing factors through kernel density estimation， Markov chains， and the geographical detector model. The results show that： ① In terms of temporal trends， the synergistic development level has steadily increased， with a 14.97% rise during the study period. ② In terms of spatial patterns， the synergistic development degree gradually evolved from a scattered pattern of ""near disorder"" to a more clustered distribution of ""barely coordinated"" zones. ③ In terms of dynamic distribution， the overall level continued to improve， but significant disparities existed within the four major regions； the synergy development degree exhibited strong grade stability and pronounced spatial neighborhood effects. ④ In terms of influencing factors， the synergy development degree was influenced by five key variables： economic development， industrial structure， science and technology expenditure， human capital， and foreign direct investment， with notable differences in their explanatory power.",Liu Xiu-Li; Jia Xin-Chi; Guo Pi-Bin; Shen Jun; Shi Qin-Qin,Huan Jing Ke Xue,2026,zh,chinese_中医药.csv
PMID41508222,41508222,"[A new interpretation of complex pharmacology of traditional Chinese medicine (TCM):as an ideal form of effective substances of TCM, formula-derived nanoparticles(FDN) can achieve multi-level three-dimensional targeted regulation of dynamic disease network].","An important discovery in recent studies of traditional Chinese medicine(TCM) formulas is that effective components in TCM are typically not present as free monomers, but rather tend to self-assemble into supramolecular nanoaggregates(SANs) or exosome-like nanoparticles(ELNs) to exert combinatorial pharmacological effects. Based on TCM formula theory, modern nanoscience and technology, and emerging pharmaceutical manufacturing techniques, this paper proposes and defines the concept of formula-derived nanoparticles(FDNs). FDNs refer to the ordered nano-scale aggregates spontaneously formed through non-covalent interactions by the inherent active components or nano-scale particles of TCM formulas and their decoction pieces or crude herbs during processing, extraction, purification, preparation, and during in vivo absorption and distribution. FDNs mainly include TCM exosomes(TCM-EXO), TCM decoctosomes(TCM-Deco), TCM carbon quantum dots(TCM-CDs), and TCM bencaosomes(TCM-Benc). At the nanoscale, FDNs exhibit novel physical, chemical, and biological properties and may serve as ideal carriers for the delivery and signal transduction of full-component/multi-component pharmacodynamic substances in TCM formulas. They not only improve bioavailability, enhance drug targeting, and enable multi-component synergistic therapy, but also, owing to their unique &quot;structure-function&quot; hierarchies and multi-scale structural synergy, FDNs can achieve multi-level three-dimensional targeted regulation of complex dynamic disease networks, from &quot;point(key targets)-line(signaling pathways)-plane(hub nodes)-system(disease networks)&quot;. This forms a systemic response mechanism for FDN-disease network interaction characterized by &quot;multi-layer regulation&quot;-&quot;pharmacodynamic integration&quot;-&quot;moderate intervention&quot;, providing a novel perspective for understanding the mechanisms of TCM in preventing and treating complex diseases. It also offers new strategies and solutions for the discovery of multi-target compound drugs for the prevention and treatment of complex diseases.",Zhao Jun-Ning; Chen Chun-Ying; Hua Hua; Cai Shuang-Fei; Sun Quan-Mei; Cao Ming-Jing; Wang Jian-Bo; Wei Ping,Zhongguo Zhong Yao Za Zhi,2025,zh,chinese_中医药.csv
PMID41611486,41611486,[Advances in genome editing and lodging resistance in sugarcane].,"Sugarcane (spp.) is an important cash crop that provides about 90% of sugar and 40% of bioethanol in China. Due to its large genome and complicated genetic background, conventional breeding is difficult to achieve efficient genetic improvement of sugarcane. Genome editing is a disruptive technology in life sciences, enabling precise and efficient modification of target genes. From zinc-finger nucleases (ZFNs) to transcription activator-like effector nucleases (TALENs), the CRISPR/Cas system and the derived base editing and prime editing, these technologies have greatly advanced genetic research and upgraded biological breeding. With the decoding of the sugarcane genome, genome editing has provided a new technical means for the genetic improvement of polyploid sugarcane. This article provides a comprehensive review of the trajectory of genome editing in plants, the optimization of the CRISPR/Cas system, the genetic transformation status of sugarcane, the development of sugarcane genomics, and the application of genome editing in sugarcane. It focuses on exploring the application prospects of genome editing in breeding lodging-resistant sugarcane varieties. This review aims to provide valuable references for promoting the use of genome editing in sugarcane breeding. 甘蔗(spp.)是重要经济作物，提供我国约90%的糖料和40%的生物乙醇。由于其基因组庞大、遗传背景复杂，传统育种很难实现对甘蔗高效的遗传改良。基因组编辑技术是当前生命科学领域的颠覆性技术，可实现对目的基因的精准高效修饰。基因组编辑从早期的锌指核酸酶(zinc-finger nucleases, ZFNs)、类转录因子效应物核酸酶(transcription activator-like effector nucleases, TALENs)，到具有里程碑意义的成簇规律间隔短回文重复序列及相关蛋白(clustered regularly interspaced short palindromic repeats/CRISPR-associated protein, CRISPR/Cas)系统，以及CRISPR/Cas系统衍生的碱基编辑和引导编辑，大大推动了植物遗传改良的发展和生物育种的升级。随着甘蔗基因组的破译，基因组编辑技术为多倍体甘蔗的遗传改良提供了全新的技术手段。本文从植物基因组编辑技术的发展、CRISPR/Cas技术的迭代优化、甘蔗遗传转化的发展、甘蔗基因组学的进展及基因组编辑在甘蔗中的应用等方面进行综述，重点探讨了基因组编辑在甘蔗抗倒伏育种中的应用前景，为推动基因组编辑在甘蔗育种中的应用提供了参考。.",Lu Qiao; Teng Wan; Liang Yingbo; Wang Yanpeng,Sheng Wu Gong Cheng Xue Bao,2026,zh,chinese_中医药.csv
PMID41986258,41986258,[Guidelines for breastfeeding promotion strategies (2026)].,为解决母乳喂养准备、启动和持续过程中面临的困难及阻碍因素，进一步提升母乳喂养率，中华医学会儿科学分会儿童保健学组、中华医学会儿科学分会临床营养学组、中华医学会围产医学分会、中国营养学会妇幼营养分会联合中华儿科杂志编辑委员会采用证据推荐分级评估方法，对“母乳喂养促进策略指南（2018版）”中的核心推荐补充新的证据，更新制订“母乳喂养促进策略指南（2026）”；从“促进”视角出发，关注母乳喂养的家庭和社会支持模式以及数字化技术在母乳喂养咨询中的作用。“母乳喂养促进策略指南（2026）”针对筛选出的15个临床问题形成29条推荐意见，帮助母亲、家庭与社会、医务工作者共同参与促进母乳喂养。.,,Zhonghua Er Ke Za Zhi,2026,zh,chinese_中医药.csv
PMID41987476,41987476,[Research on Standards and Development Trends for Injectable Dermal Fillers].,"With the rapid development of the medical aesthetics industry, new filling materials and new technologies and products are constantly being innovated, providing consumers with more diverse choices. However, behind the rapid development of the industry, issues such as product safety, the persistence of efficacy, and long-term health risks have gradually emerged. The current standard system still has obvious deficiencies. The update speed of standards lags behind that of new materials and new technologies, resulting in the lack of targeted regulations for many innovative products. Therefore, this article provides an overview of the current status of standards for injectable dermal fillers, the deficiencies of the standards, and the research directions of future standards, with the aim of providing a reference for the standardized development and clinical application of injectable dermal fillers in the field of medical aesthetics. 随着医疗美容行业的快速发展，新型填充材料和新技术新产品不断创新，为消费者提供了更为多样化的选择。然而，行业高速发展的背后，产品安全性、功效持久性及长期健康风险等问题逐渐凸显。现有标准体系仍存在明显不足，标准更新速度落后于新材料和新技术的研发速度，导致诸多创新产品缺乏针对性规范。因此，该文围绕注射填充类医美产品的标准现状、标准不足之处及未来标准的研究方向进行了概述，以期为注射填充类医美产品在医学美容领域的规范开发和临床应用提供参考。.",Ma Senju; Peng Jun; Zeng Siying; Wang Shuhan,Zhongguo Yi Liao Qi Xie Za Zhi,2026,zh,chinese_中医药.csv
PMID41605471,41605471,[Principles and paradigms of augmented reality in oral implant surgery].,"Augmented reality (AR) technology has the potential to fundamentally address the hand-eye coordination challenges inherent in dental navigation systems, and further, to revolutionize the way surgeons perceive and process clinical information during surgical procedures. However, current AR applications remain largely confined to simple interactions with imaging data, with little evidence of domain-specific hardware or generalized AR paradigms. More importantly, there is still a lack of discussion on how surgeons cognitively interpret AR-based virtual information. This gap has hindered efforts to design AR applications that are aligned with surgical cognitive processes, thereby limiting the full clinical value of AR in oral implant surgery. This paper reviews recent developments in AR across relevant disciplines, attempts to classify the underlying logic of AR interaction, and drawing on our team's research and development over the past several years, proposes a technical paradigm for AR applications with the potential for large-scale clinical adoption. The paradigm is based on a 'spatially anchored virtual indicators' that binds purely virtual guidance cues directly to the surgical field, enabling an intuitive, low-cognitive-load, and clinically scalable form of intraoperative navigation beyond conventional model-based AR approaches. 增强现实（AR）技术可从根本上解决口腔动态导航系统手眼协调的挑战，更有望颠覆传统外科操作中术者感知诊疗信息的模式。然而，现阶段AR领域绝大部分应用仍局限于简单的影像学资料交互，未见垂直领域的专用硬件，以及具有泛化能力的AR技术范式。更重要的是，目前仍缺乏针对术者如何理解AR虚拟信息的讨论，无法最大化发挥AR在口腔种植外科领域的应用价值。本文汇总了相关学科领域近年来在AR领域的工作，尝试对AR交互的逻辑进行分类，并基于团队在AR领域在近年的研发工作，期望提出一种具有规模化应用前景的AR应用技术范式。这一技术范式以“空间锚定的虚拟指示器”为核心，将虚拟的精度提示器与术区进行实时绑定，从而实现符合直觉、低认知负荷且可规模化应用的口腔种植外科导航。.",Tian T R; Cai X X; Man Y,Zhonghua Kou Qiang Yi Xue Za Zhi,2026,zh,chinese_中医药.csv
PMID41531059,41531059,[Spatial and Temporal Variation Characterization and Variability of Microplastics in Water-borne River and Reservoir].,Water-source rivers and reservoirs are crucial sources of drinking water for numerous urban and rural areas. In depth exploration of the occurrence characteristics and risk differences of microplastics （MPs） in these two types of water environments is of great significance for formulating targeted pollution control strategies for MPs. This study selected the Dongjiang River and Xinfengjiang Reservoir， important drinking water sources in Guangdong Province， China， as the research objects. Through a systematic investigation of the abundance， composition， and diversity of MPs in their surface water and sediments， the differences in the pollution characteristics of MPs in the two types of water environments under spatiotemporal changes were explored in depth. The research results showed that during the dry and wet seasons， the abundance ranges of MPs in the surface water of the Dongjiang River were 180-500 and 33-300 items·m， respectively， and the corresponding abundance ranges of MPs in sediments were 145-1 610 and 105-410 items·kg， respectively. In the Xinfengjiang Reservoir， the abundance ranges of MPs in the surface water during the dry and wet seasons were 120-750 and 233-733 items·m， respectively， and the abundance ranges of MPs in sediments were 75-365 and 80-445 items·kg， respectively. The detected MPs were predominately 0.1-1 mm， fibrous， and white， and PET， PP， PE， and CP were the dominant polymer types. During the dry season， the abundance of MPs in the surface water and sediments of the Dongjiang River was significantly higher than that in the wet season （&lt; 0.05）. However， the difference in the abundance of MPs in the Xinfengjiang Reservoir between the two water periods was not obvious， indicating that the impact of water period changes on the abundance of MPs in the two types of water environments was different. At the same time， the diversity indices of MPs in the two types of water environments both showed the characteristic that the dry season was significantly higher than the wet season （&lt; 0.05）， indicating that water period changes affected the diversity of MPs in the two water bodies by re-combining the composition of MPs. In addition， under different water periods， the distribution of MPs in the Dongjiang River and Xinfengjiang Reservoir showed a large spatial heterogeneity. The impact of water period changes on the lower reaches of the Dongjiang River was greater than that on the upper reaches， and the impact on the tributaries entering the Xinfengjiang Reservoir was greater than that on the reservoir body. Notably， the abundance of MPs in the Xinfengjiang Reservoir was significantly higher within the two water periods than that in the Dongjiang River （&lt; 0.05）， indicating that the Xinfengjiang Reservoir was an important pollution source of MPs in the Dongjiang River. The comparison results of the three risk indicators showed that the ecological risk of MPs in the surface water of the Xinfengjiang Reservoir in the dry season was higher than that in the Dongjiang River. The differences in the pollution characteristics of MPs in the two types of water environments in different water periods may have been closely related to the differences in the impacts of rainfall and flow on their respective pollution sources and hydrodynamic characteristics.,Guo Yong-Xin; Li Ping; Tang Jia-Liang; Yang Meng-di; Li Wei-Jie; Xiao Jie-Er; Fang Huai-Yang; Fan Zhong-Ya; Lin Shu; Fu Ling-Fang,Huan Jing Ke Xue,2026,zh,chinese_中医药.csv
