article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID41552833,41552833,Efficacy and safety of Chinese herbal medicine for metabolic conditions: a systematic review and meta-analysis of randomised controlled trials.,"[BACKGROUND AND PURPOSE] Observational studies indicate a high prevalence of dampness syndrome in metabolic diseases from the perspective of traditional Chinese medicine theory. This systematic review and meta-analysis aimed to assess the efficacy and safety of Chinese herbal medicine (CHM) for metabolic conditions via the therapeutic approach of eliminating dampness. [MATERIALS AND METHODS] Six medical databases were searched up to August 2024 to identify randomised controlled trials (RCTs) involving individuals with type 2 diabetes mellitus (T2DM), hypertension, dyslipidaemia, or obesity, where the intervention included oral CHM targeting dampness. Risk of bias was assessed using the Cochrane Collaboration's tool. Meta-analyses and forest plots were generated using Review Manager 5.3. Evidence quality was evaluated per the Grading of Recommendations Assessment, Development and Evaluation (GRADE). [RESULTS] Meta-analyses of 122 RCTs (n = 11,252 participants) showed that dampness-eliminating CHM, when combined with lifestyle interventions, improved fasting plasma glucose (FPG), diastolic blood pressure (DBP), and body mass index (BMI), but exerted limited impacts on 2-h postprandial glucose (2hPG) and systolic blood pressure (SBP). When used as an adjunct to pharmacotherapy, CHM significantly enhanced reductions in FPG, 2hPG, SBP, and DBP. The effects of CHM on lipid profiles were modest and uncertain. Although dampness-eliminating CHM as a whole conferred benefits for obesity, no outstanding formula with robust evidence was identified. Across all included RCTs, no additional adverse events were observed compared to pharmacotherapy alone. Promising CHM formulae includedfor diabetes andfor hypertension. Poria, derived from the sclerotia ofemerged as a key component across multiple conditions. Overall, while the meta-analysis suggested promising findings for dampness-eliminating CHM in modulating metabolic conditions, the certainty of evidence was limited due to heterogeneity and lack of blinding. Specifically, the quality of evidence for individual CHM formulae was unsatisfactory, as most studies were of small scale. [CONCLUSION] Dampness-eliminating CHM may serve as a complementary therapy for metabolic diseases such as hypertension and diabetes. Further high-quality RCTs are required to confirm its role in dyslipidaemia and identify the most effective CHM formulae for obesity.",Liang Yinglin; Yu Hongshen; Ren Jie; Ren Jiayi; Chen Guanlin; Zhang Yikai; Cai Yefeng; Ni Xiaojia,Front Pharmacol,2025,en,hypertension_tcm.csv
PMID30719053,30719053,A Review on the Nonpharmacological Therapy of Traditional Chinese Medicine with Antihypertensive Effects.,"Hypertension is a global health concern. Although the pharmacological treatment has obvious antihypertensive effects, there are still some limitations on management of hypertension by drug therapy alone. In recent years, the nonpharmacological therapy of traditional Chinese medicine (TCM) has gradually become an important mean to help the prevention and treatment of hypertension in some Eastern countries. In this review, the nonpharmacological TCM therapies, including acupuncture, tuina, Tai Chi, and auricular-plaster, are covered along with the mechanism.",Fan Hua; Lu Feng; Yang Ailing; Dong Yidan; Liu Ping; Wang Youhua,Evid Based Complement Alternat Med,2019,en,hypertension_tcm.csv
PMID29959751,29959751,Blood-Letting Therapy for Hypertension: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.,"[OBJECTIVE] To evaluate the efficacy and safety of blood-letting therapy (BLT) in treatment of hypertension. [METHODS] A comprehensive electronic and manual bibliographic searches were performed in Cochrane Central Register of Controlled Trials, Excerpt Medica Database (EMBASE), PubMed, China National Knowledge Infrastructure, Chinese Scientific Journal Database, Chinese Biomedical Literature Database, and Wanfang Database to identify randomized controlled trials (RCTs) in which hypertensive patients were treated with BLT or BLT plus antihypertensive drugs (BPAD) against placebo, no treatment or antihypertensive drugs. The Cochrane Risk Assessment Tool was used to assess the methodological quality of trials. The Review Manager 5.3 software was used for meta-analysis. [RESULTS] A total of 7 RCTs with 637 hypertensive patients from 1989 to 2017 were identified. Compared with antihypertensive drugs, blood pressure was significantly reduced by BLT (RR=1.21, 95% CI: 1.01 to 1.44, P=0.03; heterogeneity: P=0.06, I=60%) and BPAD (RR=1.25, 95% CI, 1.02 to 1.53, P=0.03; heterogeneity: P= 0.01, I=71%). Moreover, a significant improvement in Chinese medicine syndrome by BLT (RR=1.32; 95% CI: 1.14 to 1.53, P=0.0002; heterogeneity: P=0.53, I=0%) and BPAD (RR=1.47; 95% CI: 1.06 to 2.04, P=0.02; heterogeneity: P=0.13, I=56%) was identified. The reported adverse effects were well tolerated. [CONCLUSION] Although some positive findings were identified, no definite conclusions regarding the efficacy and safety of BLT as complementary and alternative approach for treatment of hypertension could be drew due to the generally poor methodological design, significant heterogeneity, and insufficient clinical data. Further rigorously designed trials are warranted to confirm the results.",Xiong Xing-Jiang; Wang Peng-Qian; Li Sheng-Jie,Chin J Integr Med,2019,en,hypertension_tcm.csv
PMID31804323,31804323,The effect of Chinese herbal medicine combined with western medicine on vascular endothelial function for patients with hypertension: Protocol for a systematic review and meta-analysis.,"[BACKGROUND] Essential hypertension is one of the most common chronic diseases in the world and a major risk factor for cardiovascular and cerebrovascular diseases. Hypertension often leads to a variety of complications, of which vascular endothelial dysfunction is an important part. Traditional Chinese medicine (TCM) combined with western medicine can significantly improve vascular endothelial function in patients with hypertension, but it has not been systematically evaluated for efficacy and safety of essential hypertension. Therefore, we aim to conduct a systematic review and meta-analysis to evaluate the efficacy and safety of TCM combined with western medicine in improving vascular endothelial function in patients with essential hypertension. [METHODS] We will search PubMed, Cochrane Central Register of Controlled Trials (CENTRAL), Excerpta Medica Database (EMBASE), China National Knowledge Infrastructure Database (CNKI), Wanfang Database, China Science Journal Database (VIP Database) and China Biomedical Literature Database (CBM). Clinical trial registrations, potential grey literature, related conference abstracts, and reference lists of identified studies will also be retrieved. The electronic database will be searched for literatures published from the beginning to October 2018. Based on the heterogeneity test, data integration is performed using a fixed effect model or a random effects model. Changes in blood pressure and endothelial function will be assessed as primary outcomes. Drug use, disease progression and adverse events will be assessed as secondary outcomes. RevMan V.5.3.5 will be used for meta-analysis. [RESULTS] This systematic review and meta-analysis will provide high-quality evidence from a variety of aspects, including efficacy, blood pressure, vascular endothelial function and adverse reactions, to assess the efficacy and safety of TCM combined with western medicine in patients with hypertension. [CONCLUSION] This systematic review will determine whether TCM combined with western medicine provides evidence for effective intervention of vascular endothelial function in patients with essential hypertension. [ETHICS AND DISSEMINATION] This systematic review and meta-analysis of randomized controlled trials does not require ethical recognition, and the results of this paper will be published in an open access, internationally influential academic journal. [PROSPERO REGISTRATION NUMBER] CRD42019140743.",Ren Weiquan; Liao Jiangquan; Chen Jialiang; Li Zhonghao; Huang Li,Medicine (Baltimore),2019,en,hypertension_tcm.csv
PMID40651300,40651300,Integrated transcriptome and metabolome analysis reveals the therapeutic mechanism of Huang-Qi-Si-Wu-Tang in experimental pulmonary arterial hypertension.,"[BACKGROUND] Pulmonary arterial hypertension is a complex vascular disease involving pathological remodeling of vascular cells, inflammatory cells, and the extracellular matrix. Current PAH therapies, which are primarily vasodilators, cannot reverse the disease pathogenesis or cure PAH. Novel therapeutic agents targeting the core process of vascular remodeling are desperately needed, and their mechanisms warrant systematic investigation. [PURPOSE] This study aimed to investigate the therapeutic potential of Huang-Qi-Si-Wu-Tang (HQSWT), a traditional Chinese herbal formula, in experimental models of PAH and to elucidate its underlying mechanisms. [METHODS] We used monocrotaline-induced PAH in rats as an experimental model. We assessed the effect of HQSWT on disease prevention, as well as its effect in mitigating established disease. We employed RNA sequencing, integrated metabolomics and transcriptomics analysis, and validated findings by multiplex immunohistochemistry and quantitative PCR. [RESULTS] HQSWT dose-dependently prevented monocrotaline-induced PAH development and mitigated established PAH, right ventricular hypertrophy, and pulmonary vascular remodeling. Transcriptomic analysis revealed HQSWT's action on extracellular matrix pathways, including Fn1 and Thbs2. Furthermore, we observed modulation of arachidonic acid metabolism via the ALOX5-LTBaxis. HQSWT reduced ALOX5 expression in lung tissue and perivascular macrophages. [CONCLUSION] Our results demonstrate that HQSWT is effective in treating experimental PAH. Through omics analysis, we have identified a novel mechanism of action whereby HQSWT may exert its protective effects by simultaneously targeting the extracellular matrix and inflammation-mediated pulmonary vascular remodeling, suggesting its potential as a new therapy for PAH.",Wang Ye; Guo Zhuangjie; Ma Xinqi; Xu Qing; Li Dandan; Yang Jie; Lu Xiaoxuan; Yang Peiran; Zhang Hongchun; Zhao Hongmei; Wang Chen,Phytomedicine,2025,en,hypertension_tcm.csv
PMID28386567,28386567,Mechanistic Insight and Management of Diabetic Nephropathy: Recent Progress and Future Perspective.,"Diabetic nephropathy (DN) is the most serious microvascular complication of diabetes and the largest single cause of end-stage renal disease (ESRD) in many developed countries. DN is also associated with an increased cardiovascular mortality. It occurs as a result of interaction between both genetic and environmental factors. Hyperglycemia, hypertension, and genetic predisposition are the major risk factors. However, the exact mechanisms of DN are unclear. Despite the benefits derived from strict control of glucose and blood pressure, as well as inhibition of renin-angiotensin-aldosterone system, many patients continue to enter into ESRD. Thus, there is urgent need for improving mechanistic understanding of DN and then developing new and effective therapeutic approaches to delay the progression of DN. This review focuses on recent progress and future perspective about mechanistic insight and management of DN. Some preclinical relevant studies are highlighted and new perspectives of traditional Chinese medicine (TCM) for delaying DN progression are discussed in detail. These findings strengthen the therapeutic rationale for TCM in the treatment of DN and also provide new insights into the development of novel drugs for the prevention of DN. However, feasibility and safety of these therapeutic approaches and the clinical applicability of TCM in human DN need to be further investigated.",Xue Rui; Gui Dingkun; Zheng Liyang; Zhai Ruonan; Wang Feng; Wang Niansong,J Diabetes Res,2017,en,hypertension_tcm.csv
PMID27933511,27933511,Appraisal of the Quality and Contents of Clinical Practice Guidelines for Hypertension Management in Chinese Medicine: A Systematic Review.,"[OBJECTIVE] To evaluate the quality and consistency of recommendations in the clinical practice guidelines (CPGs) for hypertension in Chinese medicine (CM). [METHODS] CM CPGs were identified from 5 electronic databases and hand searches through related handbooks published from January 1990 to December 2013. Three reviewers independently appraised the CPGs based on the Appraisal of Guidelines for Research and Evaluation (AGREE II) instrument, and compared the CPGs' recommendations on CM syndrome pattern classification and treatment. [RESULTS] Five CM CPGs for hypertension were included. The quality score of the evidence-based (EB) guideline was higher than those of the consensus-based with no explicit consideration of evidence-based (CB-EB) and the consensus-based (CB) guidelines. Three out of five patterns in the CPGs were recommended by the EB guideline. Tianma Gouteng Formula () in the EB guideline was recommended mostly for hypertension patients with pattern of ascendant hyperactivity of Gan (Liver)-yang and pattern of yin deficiency with yang hyperactivity in the CPGs. Acupuncture and massage were recommended for Grade I and Grade II hypertension with severe symptoms weakening the quality of life in the EB guideline. For Grade I and Grade II hypertension, CM could be used alone, while for Grade III hypertension, they should be used in combination with Western medicines. [CONCLUSION] The quality of EB guideline was higher than those of CB and CB-EB CPGs in CM for hypertension and CM should be prescribed alone or combined with Western medicines based on the grade of hypertension.",Yuwen Ya; Han Xue-Jie; Weng Wei-Liang; Zhao Xue-Yao; Liu Yu-Qi; Li Wei-Qiang; Liu Da-Sheng; Wang Yan-Ping; Lu Ai-Ping,Chin J Integr Med,2018,en,hypertension_tcm.csv
PMID39047932,39047932,Prediction of hypertension risk based on multiple feature fusion.,"[OBJECTIVE] In the application of machine learning to the prediction of hypertension, many factors have seriously affected the classification accuracy and generalization performance. We propose a pulse wave classification model based on multi-feature fusion for accuracy prediction of hypertension. [METHODS AND MATERIALS] We propose an ensemble under-sampling model with dynamic weights to decrease the influence of class imbalance on classification, further to automatically classify of hypertension on inquiry diagnosis. We also build a deep learning model based on hybrid attention mechanism, which transforms pulse waves to feature maps for extraction of in-depth features, so as to automatically classify hypertension on pulse diagnosis. We build the multi-feature fusion model based on dynamic Dempster/Shafer (DS) theory combining inquiry diagnosis and pulse diagnosis to enhance fault tolerance of prediction for multiple classifiers. In addition, this study calculates feature importance ranking of scale features on inquiry diagnosis and temporal and frequency-domain features on pulse diagnosis. [RESULTS] The accuracy, sensitivity, specificity, F1-score and G-mean after 5-fold cross-validation were 94.08%, 93.43%, 96.86%, 93.45% and 95.12%, respectively, based on the hypertensive samples of 409 cases from Longhua Hospital affiliated to Shanghai University of Traditional Chinese Medicine and Hospital of Integrated Traditional Chinese and Western Medicine. We find the key factors influencing hypertensive classification accuracy, so as to assist in the prevention and clinical diagnosis of hypertension. [CONCLUSION] Compared with the state-of-the-art models, the multi-feature fusion model effectively utilizes the patients' correlated multimodal features, and has higher classification accuracy and generalization performance.",Yang Jingdong; Wang Han; Liu Peng; Lu Yuhang; Yao Minghui; Yan Haixia,J Biomed Inform,2024,en,hypertension_tcm.csv
PMID25652798,25652798,The effect of Chinese herbal medicine Jian Ling Decoction for the treatment of essential hypertension: a systematic review.,"[OBJECTIVES] Jian Ling Decoction (JLD) is often prescribed to improve hypertension-related symptoms in China. However, this treatment has not been systematically reviewed for its efficacy against essential hypertension (EH). This review aims to assess the current clinical evidence of JLD in the treatment of EH. [DESIGN] Seven electronic databases, including the Cochrane Central Register of Controlled Trials, PubMed, EMBASE, the Chinese National Knowledge Infrastructure (CNKI), the Chinese Scientific Journal Database (VIP), the Chinese Biomedical Literature Database (CBM) and the Wanfang Database, were searched up to March 2014. Randomised control trials (RCTs) comparing JLD or combined with antihypertensive drugs versus antihypertensive drugs were included. We assessed the methodological quality, extracted the valid data and conducted the meta-analysis according to criteria from the Cochrane group. The primary outcome was categorical or continuous blood pressure (BP), and the secondary outcome was quality of life (QOL). [RESULTS] Ten trials (655 patients) with unclear-to-high risk of bias were identified. Meta-analysis showed that JLD used alone showed no BP reduction effect; however, improvement on QOL was found in the JLD group compared to antihypertensive drugs. A significant reduction in systolic and diastolic BP was observed for JLD plus antihypertensive drugs when compared with antihypertensive drugs alone. No serious adverse effects were reported. [CONCLUSIONS] Owing to insufficient clinical data, it is difficult to draw a definite conclusion regarding the effectiveness and safety of JLD for EH, and better trials are needed.",Xiong Xingjiang; Wang Pengqian; Li Xiaoke; Zhang Yuqing,BMJ Open,2015,en,hypertension_tcm.csv
PMID20082757,20082757,[Relationships between constitutional types of traditional Chinese medicine and hypertension].,"[OBJECTIVE] To investigate the relationships between constitutional types of traditional Chinese medicine (TCM) and hypertension so as to provide epidemiological evidence for the theory of correlation between constitution and disease. [METHODS] A cross-sectional survey of TCM constitution data from a population of 7 782 from Beijng and 8 provinces of China (Jiangsu, Anhui, Gansu, Qinghai, Fujian, Jilin, Jiangxi, and Henan) was made in the study. The survey of TCM constitutions was performed by standardized TCM Constitution Questionnaire. Discriminatory analysis was used to judge the individual constitutional types including normal constitution, and qi deficiency, yang deficiency, yin deficiency, phlegm-dampness, damp-heat, blood stasis, qi stagnation and special constitutions. A multiple stepwise logistic regression analysis was applied to explore the significantly influential constitutional factors of hypertension. [RESULTS] After controlling several factors like gender, age, marital status, occupation, and educational background, three TCM constitutional factors according to different degrees of relative risks were entered into the multiple stepwise logistic regression model. The three factors were phlegm-dampness, yin deficiency and qi deficiency constitutions, and the odds ratio (OR) and 95% confidence interval (CI) were 2.00 [1.58, 2.55], 1.66 [1.33, 2.08] and 1.37 [1.13, 1.66] respectively. The main constitutional influential factors of hypertension in male patients were phlegm-dampness and yin deficiency constitutions, with OR and 95% CI of 1.61 [1.22, 2.14] and 1.60 [1.17, 2.19]. Phlegm-dampness, yin deficiency and qi deficiency constitutions were the main constitutional influential factors of hypertension in female patients. The OR and 95% CI were 2.80 [1.79, 4.39], 1.55 [1.13, 2.14] and 1.39 [1.05, 1.84] respectively. Phlegm-dampness constitution had more influence on hypertension in female patients than other constitution types. [CONCLUSION] Phlegm-dampness, yin deficiency, and qi deficiency constitutions are the main influential factors of hypertension. Hypertensive patients with different gender have different constitutional influential factors.",Zhu Yan-bo; Wang Qi; Deng Qi-wei; Cai Jing; Song Xiao-hong; Yan Xue,Zhong Xi Yi Jie He Xue Bao,2010,zh,hypertension_tcm.csv
PMID33218521,33218521,Problems of scientific methodology related to placebo control in Qigong studies: A systematic review.,"[INTRODUCTION] Qigong is widespread in the West and used for preventive care, stress-induced conditions, emotional and vegetative symptoms like migraine and hypertension, as well as for better coordination in the elderly and quality of life enhancement in severe disease such as cancer. Adequate controls for Qigong research are lacking, compromising the level of efficacy evidence. Adequate Qigong placebo control exercises should match clear and standardized criteria. [METHODS] Three computerized databases were assessed in January 2018 (Scopus, Web of Science and MEDLINE on PubMed) using the following keywords or their combinations: (Qigong OR Qi Gong OR Gong Qi OR Chi Kung OR Kung Chi OR Kiko OR Ki Gong OR Ki Kong) AND placebo. In addition, all reference lists were scanned for further relevant articles. Literature was examined for the effects of Qigong as compared to a control intervention. [RESULTS] 110 articles were found, 78 of which were excluded after examining the title and abstract, and 16 because they were duplicates. Four more articles were found by searching in the bibliographies of published papers. A total of 20 studies were included in this systematic review. We found that, to the best of our knowledge, no criteria for placebo controls have been published in peer-reviewed journals so far. [CONCLUSION] Placebo controls should be developed by the usage of vegetative functional assessments such as heart rate variability, thermography, and electrophysiological measurements, thus excluding major vegetative effects of the exercise, as well as by the usage of psychometric tests and other quantitative evaluations.",Gonçalves Mário; Matos Luís Carlos; Duarte Leonel; Machado Jorge; Greten Henry Johannes; Franconi Giovanna,J Bodyw Mov Ther,2020,en,hypertension_tcm.csv
PMID38737867,38737867,Influencing factors of hospitalization cost of hypertension patients in traditional Chinese medicine hospitals.,"[OBJECTIVES] This study aimed to analyze the influencing factors of hospitalization cost of hypertensive patients in TCM (traditional Chinese medicine, TCM) hospitals, which can provide a scientific basis for hospitals to control the hospitalization cost of hypertension. [METHODS] In this study, 3,595 hospitalized patients with a primary diagnosis of tertiary hypertension in Tianshui City Hospital of TCM, Gansu Province, China, from January 2017 to June 2022, were used as research subjects. Using univariate analysis to identify the relevant variables of hospitalization cost, followed by incorporating the statistically significant variables of univariate analysis as independent variables in multiple linear regression analysis, and establishing the path model based on the results of the multiple linear regression finally, to explore the factors influencing hospitalization cost comprehensively. [RESULTS] The results showed that hospitalization cost of hypertension patients were mainly influenced by length of stay, age, admission pathways, payment methods of medical insurance, and visit times, with length of stay being the most critical factor. [CONCLUSION] The Chinese government should actively exert the characteristics and advantages of TCM in the treatment of chronic diseases such as hypertension, consistently optimize the treatment plans of TCM, effectively reduce the length of stay and steadily improve the health literacy level of patients, to alleviate the illnesses pain and reduce the economic burden of patients.",Hou Hao-Jia; Cong Tian-Zhen; Cai Yu; Ba Ya-Hui; Chen Meng-En; Yang Jing-Yu; Luo Zhong-Hua,Front Public Health,2024,en,hypertension_tcm.csv
PMID37802822,37802822,[Interpretation and review of Clinical Practice Guidelines for Management of Hypertension in China (2020 edition) and exploration of traditional Chinese medicine for antihypertensive treatment].,"Hypertension is the most important risk factor for cardiovascular disease-related deaths among urban and rural residents, and it has become a significant global public health issue. In October 2022, the Clinical Practice Guidelines for the Management of Hypertension in China(hereinafter referred to as the Practice Guidelines) were jointly released by the National Cardiovascular Center and other academic organizations. The Practice Guidelines sparked extensive discussions as they clearly lowered the diagnostic criteria for hypertension, raised the blood pressure targets for elderly patients, and proposed changes in the timing of early medication intervention. While these adjustments have some international evidence-based support, there is still debate regarding the cardiovascular benefits of intensified blood pressure control based on the existing level of evidence. Furthermore, whether the series of new standards proposed in the Practice Guidelines are suitable for the Chinese population and whether the hypertension control level in primary care in China can adapt to the new diagnostic and treatment standards require further in-depth research. In contrast to the strict blood pressure control concept emphasized in the Practice Guidelines, traditional Chinese medicine(TCM) emphasizes the concept of comprehensive prevention and treatment and holistic therapy in the treatment of hypertension, including prehypertension, hypertension, and target organ damage. In recent years, based on abundant clinical trial research and high-quality evidence-based support, the advantages of TCM in treating hypertension have gradually emerged. Previous studies by this research team have found that the pathogenesis of hypertension includes three major types: fire syndrome, fluid retention syndrome, and deficiency syndrome. TCM treatment of hypertension features stable blood pressure reduction, gentle blood pressure lowering, and long-lasting effects. In addition to blood pressure reduction, it also has effects such as reversing risk factors and protecting target organ damage. It demonstrates the characteristics of multiple targets, multiple components, and comprehensive regulation, and can be applied throughout the entire process of prevention and treatment, including prehypertension, hypertension, and target organ damage in the early, middle, and late stages of hypertension. Therefore, it has certain clinical application prospects.",Wang Xiao-Ya; Wang Peng-Qian; Xiong Xing-Jiang,Zhongguo Zhong Yao Za Zhi,2023,zh,hypertension_tcm.csv
PMID26656978,26656978,Meta-analysis of the effectiveness of traditional Chinese herbal formula Zhen Wu Decoction for the treatment of hypertension.,"[OBJECTIVES] Zhen Wu Decoction (ZWD), a famous classic herbal formula documented in traditional Chinese medicine (TCM), is widely available in China for treating hypertensive patients with kidney yang deficiency and fluid retention syndrome. This systematic review aims to evaluate the effectiveness and safety of ZWD for hypertension. [METHODS] Cochrane Central Register of Controlled Trials, PubMed, Embase, the Chinese National Knowledge Infrastructure, the Chinese Scientific Journal Database, the Chinese Biomedical Literature Database, and the Wanfang Database were searched from their inception to November 2014. Randomised controlled trials of ZWD used alone or in combination with antihypertensive drugs against placebo, no intervention or antihypertensive drugs in hypertensive patients were identified. Two assessors independently reviewed each trial. The Cochrane risk of bias assessment tool was used for quality assessment. [RESULTS] Seven trials involving 472 hypertensive patients were identified. Compared with antihypertensive drugs, ZWD showed no significant effects in lowering blood pressure (BP) (n=177; risk ratio (RR) 1.06; 95% CI 0.87 to 1.28; p=0.58); however, ZWD plus antihypertensive drugs (ZPAD) significantly lowered systolic BP (n=80; weighted mean difference (WMD) -14.00 mm Hg, 95% CI -18.84 to -9.16 mm Hg; p<0.00001), diastolic BP (n=80; WMD -8.00 mm Hg, 95% CI -11.35 to -4.65 mm Hg; p<0.00001), and BP (n=215; RR 1.21, 95% CI 1.08 to 1.37; p=0.001). TCM symptoms and syndromes were significantly improved by either ZWD (n=177; RR 1.58, 95% CI 1.28 to 1.95; p<0.0001) or ZPAD (n=215; RR 1.30, 95% CI 1.14 to 1.49; p=0.0001). Adverse effects were not reported. [CONCLUSIONS] This systematic review revealed no definite conclusion about the application of ZWD for hypertension due to the poor methodological quality, high risk of bias, and inadequate reporting on clinical data. More rigorously designed trials, especially addressing continuous BP and adverse effects, are warranted.",Xiong Xingjiang; Wang Pengqian; Li Shengjie,BMJ Open,2015,en,hypertension_tcm.csv
PMID35944979,35944979,Potential of the TRPM7 channel as a novel therapeutic target for pulmonary arterial hypertension.,"Pulmonary arterial hypertension (PAH) is an intractable vascular disease characterized by a progressive increase in pulmonary vascular resistance caused by pulmonary vascular remodeling, which ultimately leads to right-sided heart failure. PAH remains incurable, despite the development of PAH-targeted therapeutics centered on pulmonary artery relaxants. It is necessary to identify the target molecules that contribute to pulmonary artery remodeling. Transient receptor potential (TRP) channels have been suggested to modulate pulmonary artery remodeling. Our study focused on the transient receptor potential ion channel subfamily M, member 7, or the TRPM7 channel, which modulates endothelial-to-mesenchymal transition and smooth muscle proliferation in the pulmonary artery. In this review, we summarize the role and expression profile of TRPM7 channels in PAH progression and discuss TRPM7 channels as possible therapeutic targets. In addition, we discuss the therapeutic effect of a Chinese herbal medicine, Ophiocordyceps sinensis (OCS), on PAH progression, which partly involves TRPM7 inhibition.",Hiraishi Keizo; Kurahara Lin Hai; Ishikawa Kaori; Go Tetsuhiko; Yokota Naoya; Hu Yaopeng; Fujita Takayuki; Inoue Ryuji; Hirano Katsuya,J Smooth Muscle Res,2022,en,hypertension_tcm.csv
PMID33039628,33039628,Banxia Baizhu Tianma decoction attenuates obesity-related hypertension.,"[ETHNOPHARMACOLOGICAL RELEVANCE] Banxia Baizhu Tianma decoction (BBTD) is a classical representative prescription for expelling phlegm, extinguishing wind, strengthening the spleen and dissipating excessive fluid in traditional Chinese medicine (TCM). According to both TCM theory and about 300 years of clinical practice, BBTD is especially suitable for hypertensive patients of abdominal obesity and lacking physical activity. [AIM OF THE STUDY] The present study tried to interpret the pharmacology of the ancient formula of BBTD. Herein, we focused on the plasma metabonomics of BBTD and evaluated the effect and targets of BBTD on endothelial protective effect. [METHODS] Obesity-related hypertensive mice were induced by high-fat diet for 20 weeks. BBTD (17.8 g/kg) was administered intragastrically for 8 weeks, and telmisartan group (12.5 mg/kg) was used as positive drug. Body weight, blood pressure, triglyceride and cholesterol were recorded to evaluate the efficacy of BBTD in vivo. Lipid deposition in aortic roots was assessed by oil red O staining, while morphology of aortas was observed by HE staining. Ultra performance liquid chromatography/tandem mass spectrometry (UPLC-MS/MS) was performed to study the plasma non-targeted metabonomics. According to the data of metabonomics, human aortic endothelial cells (HAECs) were treated by oxidized low-density lipoprotein (ox-LDL, 50 μg/mL) with/without BBTD (2, 1 or 0.5 mg/mL). Apoptosis rate (Annexin V-FITC/PI), migration (Transwell), cytoskeleton (Phalloidin) and density of VE-cadherin (Immunofluorescence staining) were used to investigate the effect of BBTD in vitro. Transcriptome sequencing was performed (2 mg/mL BBTD vs ox-LDL) to screen the possible targets of BBTD in endothelial protection against ox-LDL. [RESULTS] BBTD effectively reduced the body weight and total cholesterol, and decreased 12.1 mmHg in SBP and 10.5 mmHg in DBP of obesity-related hypertensive mice (P < 0.05). BBTD attenuated lipid deposition in arterial roots and improved the morphology of aortas in vivo. Plasma metabolite profiles identified 94 differential metabolites and suggested BBTD mainly affected glycerophospholipids and fatty acyls. Bioinformatics analysis indicated sphingolipid metabolism and fluid shear stress and atherosclerosis were main pathways. Therefore, we focused on endothelial protective effect of BBTD against ox-LDL. In vitro, BBTD demonstrated endothelial protective effects, decreasing apoptosis rate, improving cell migration in dose-dependent manner and maintaining cell morphology. Transcriptome sequencing identified 251 downregulated and 603 upregulated mRNAs after 24h-BBTD treatment, which reversed 51.8% change in mRNAs (393 DE mRNAs) induced by ox-LDL. Bioinformatics analysis supported the potential of BBTD in hypertension and suggested that BBTD improved endothelial cells by targeting mainly on p53 and PPAR signaling pathways. [CONCLUSIONS] BBTD attenuates obesity-related hypertension by regulating metabolism of glycerophospholipids and endothelial protection.",Jiang Yue-Hua; Zhang Peng; Tao Yannan; Liu Yang; Cao Guangshang; Zhou Le; Yang Chuan-Hua,J Ethnopharmacol,2021,en,hypertension_tcm.csv
PMID40767286,40767286,"Novel and Highly Potent Therapeutic Agent, Trametes Robiniophila Murr (Huaier), Mitigates Pulmonary Vascular Remodeling in Rodents.","[BACKGROUND] Pulmonary hypertension (PH) is a critical disease causing right ventricular failure and early death. Conventional single-pathway treatments are inadequate, highlighting the need for new therapies. Trametes robiniophila Murr (Huaier), a traditional Chinese medicine, inhibits cancer cell proliferation. Importantly, the aberrant proliferation of pulmonary artery smooth muscle cells (PASMCs) is a key contributor to increased pulmonary vascular resistance in PH. However, it remains unknown whether Huaier could protect against PH. This study aimed to examine whether Huaier could protect against PH as well as its underlying mechanisms. [METHODS] Huaier treatment effectively mitigated hypoxia- and monocrotaline-induced PH in rodent models, as evidenced by reductions in pulmonary artery pressure, right ventricular hypertrophy, and vascular remodeling. Transcriptomic and network pharmacology analyses suggested that Huaier effectively alleviates PH primarily through inhibiting the phenotypic switching of PASMCs. [RESULTS] In vitro, Huaier suppressed PASMCs proliferation and migration in both PDGF (platelet-derived growth factor)-treated PASMCs and PH-PASMCs. Mechanistically, Huaier treatment was found to significantly inhibit the Hif1α (hypoxia-inducible factor 1-alpha) signaling pathway, thereby reducing excessive lactate accumulation and abnormal glycolysis, and the NF-κB (nuclear factor κB) signaling pathway, thereby diminishing inflammatory responses. Additionally, Huaier activated the Nrf2 (nuclear factor erythroid 2-related factor 2) signaling pathway, enhancing mitochondrial function and alleviating oxidative stress. The multifunctional roles of Huaier contributed to its inhibited effect on PASMCs proliferation and thus improved vascular remodeling. [CONCLUSIONS] Huaier exerts multitarget therapeutic effects against PH by concurrently modulating metabolic reprogramming, inflammation and oxidative homeostasis, thereby inhibiting PASMCs-driven vascular remodeling. These findings position Huaier as a promising candidate for PH treatment, warranting further clinical trials to validate its translational potential.",Ye Huangshu; Zhang Yue; Hu Li; Feng Yuxin; Zhu Tianfan; Meng Qi; Sun Xiaoxuan; Zhang Miaojia; Mao Zhengsheng; Chen Feng; Yu Yanfang; Wang Qiang; Wang Jie,J Am Heart Assoc,2025,en,hypertension_tcm.csv
