article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID20456842,20456842,Preclinical safety evaluation of the aqueous acetone extract of Chinese herbal formula Modified Huo Luo Xiao Ling Dan.,"[OBJECTIVE] To investigate the safety of oral administration of Modified Huo Luo Xiao Ling Dan (HLXLD), a compound traditional Chinese herbal medicine. [METHODS] The toxicological information of HLXLD and its individual constituent herbs was searched in cintcm or TCMlars (www.cintcm.com), PubMed (MEDLINE), Chinese Herbal Medicine (1999) and WHO Monographs on Selected Medicinal Plants (Vol. I- III). Single-dose acute toxicity was assessed by using the highest possible dosage. Motor function test was used to determine whether the herbal formula might cause motor impairment. Nine-day HLXLD repeat-dose sub-chronic toxicity/adverse effects, and 42-day chronic toxicity/adverse effects in rats were also assessed. [RESULTS] The literature searches showed that HLXLD and its eleven ingredient herbs had no side/adverse effects listed in the traditional Chinese medicine literature. Under the dosages proposed in the formula, the HLXLD formula had no side/adverse effects according to MEDLINE, Chinese Herbal Medicine and WHO Monographs on Selected Medicinal Plants. The studies in rats showed: (1) in single-dose acute toxicity assessment, the maximal feasible single oral dose, 9.20 g/kg HLXLD, showed no significant effect on clinical signs, or body weight and mortality over a 14-day period in rats; (2) during motor function test, nine-day repeat-dose of daily HLXLD treatment at 4.60 g/kg did not cause motor impairment; (3) in nine-day HLXLD repeat-dose sub-chronic toxicity/adverse effects assessment, there were no noticeable abnormal behavioral changes or obvious adverse reactions and signs in complete Freund's adjuvant inflamed rats (highest observed dosage: 4.60 g/kg), and no noticeable adverse effects were observed during, or 14 days after nine-day treatment at 4.60 g/kg in non-inflamed rats; (4) during 42-day chronic toxicity/adverse effects assessments, no noticeable abnormal behavioral changes, no obvious adverse reactions and signs were observed in normal rats administered with HLXLD at a dose of 2.30 g/kg and the values of serum biochemistry and histopathology were in normal range. [CONCLUSION] Both existing information and animal data support that Modified HLXLD is a safe herbal product for clinical application.",Fan Arthur Yin; Lao Lixing; Zhang Rui-xin; Zhou An-nan; Berman Brian M,Zhong Xi Yi Jie He Xue Bao,2010,en,chinese_medicine_zh.csv
PMID22500708,22500708,[Connotations and extensions of comparative effectiveness research and feasibility analysis for clinical evaluation in traditional Chinese medicine].,"Comparative effectiveness research (CER) is well developed in international medical research. This article analyzes the basic connotations of CER from five aspects, including selection of objective, positioning of target population, comparison of intervention scheme, identification of contrast condition and analysis of therapeutic effects. The inclusiveness and advanced nature of CER were revealed by comparing with modern medical research methods, such as evidence-based medicine, patient-important outcome and randomized controlled trials. Based on the superiority of CER, the feasibility of applying CER in clinical evaluation of traditional Chinese medicine is explored. CER should be combined with the holistic concept, syndrome differentiation and individuality-concerned treatment so as to facilitate its development in research of traditional Chinese medicine in China.",Cao Hong-bo; Shang Hong-cai,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID23158942,23158942,"Effects of Chinese medicine for promoting blood circulation and removing blood stasis in treating patients with mild to moderate vascular dementia: a randomized, double-blind and parallel-controlled trial.","[BACKGROUND] Vascular dementia (VaD) is the second common subtype of dementia after Alzheimer's disease. However, there is still a lack of medication that demonstrates clinically relevant symptomatic improvement. Static blood obstructing the brain is the main Chinese medicine syndrome of VaD. [OBJECTIVE] To evaluate the effects of Chinese medicine for promoting blood circulation and removing blood stasis in patients with mild to moderate VaD. [DESIGN, SETTING, PARTICIPANTS AND INTERVENTIONS] In this 12-week randomized, double-blind, parallel-controlled trial, a total of 48 patients with mild to moderate VaD were enrolled between March 2009 and December 2010. All the patients entered a two-week placebo run-in period followed by a 12-week treatment with Chinese medicine for promoting blood circulation and removing blood stasis (n=24) or placebo (n=24), respectively. The placebo tablets have the identical taste and appearance as the Chinese medicine tablets. [MAIN OUTCOME MEASURES] The primary outcome measure was the Alzheimer's Disease Assessment Scale-cognitive subscale (ADAS-cog); the secondary outcome measures included the Activities of Daily Living (ADL) and the Mini-Mental State Examination (MMSE). [RESULTS] The Chinese medicine group showed a slight deterioration of 0.25 points and the placebo group showed a deterioration of 2.35 points from baseline by the ADAS-cog, and there was a significant difference between the two groups (P=0.027). The ADL and the MMSE showed no significant difference from baseline in both groups. Adverse events were rare in both groups. [CONCLUSION] The Chinese medicine for promoting blood circulation and removing blood stasis may improve cognition and it is safe and well tolerated.",Wei Ming-qing; Tian Jin-zhou; Shi Jing; Ma Fu-yun; Miao Ying-chun; Wang Yong-yan,Zhong Xi Yi Jie He Xue Bao,2012,en,chinese_medicine_zh.csv
PMID22500712,22500712,"Effects of Chinese medicine for tonifying the kidney and resolving phlegm and blood stasis in treating patients with amnestic mild cognitive impairment: a randomized, double-blind and parallel-controlled trial.","[BACKGROUND] It is important to detect and prevent Alzheimer disease (AD) at its early stage. Constituting the early stage sign of AD, amnestic mild cognitive impairment (aMCI) has drawn much attention. Studies have shown that donepezil could reduce the AD assessment scale-cognitive subscale (ADAS-Cog) score in MCI patients and improve the patient's attention and speed of response; however, it also has many side effects. Therefore, the authors aim to explore the effects of Chinese herbal medicine for treating aMCI. [OBJECTIVE] To explore the clinical efficacy and safety of Chinese medicine for tonifying the kidney, and resolving phlegm and blood stasis in the treatment of aMCI. [DESIGN, SETTING, PARTICIPANTS AND INTERVENTIONS] This clinical trial used randomized, double-blind, double-dummy and parallel-controlled design. According to the randomized, double-blind principle, some aMCI patients were randomly divided into Chinese medicine group and donepezil group. Other patients who did not receive any treatment were enrolled as the control. Patients in the Chinese medicine group received oral administration of Chinese medicine, 1 bag/dose, two doses per day, while patients in the donepezil group received donepezil hydrochloride, 5mg/day. Twelve weeks were allocated as the trial period. [MAIN OUTCOME MEASURES] After 12 weeks, the Chinese medicine group patients, the donepezil group patients and those patients who did not receive any treatment were accessed using the scores of ADAS-Cog and mini-mental status examination (MMSE). [RESULTS] The ADAS-Cog and MMSE scores of the Chinese medicine group and the donepezil group were both improved from baseline (P=0.001, P=0.000), but the non-treatment group showed no change from baseline (P=0.151, P=0.125); furthermore, there was no significant difference between the Chinese medicine group and the donepezil group. The attention function of the Chinese medicine group was better than baseline (P=0.015), but no change was seen in the donepezil group (P=0.085) at the 12th week. Safety data showed that the occurrence of insomnia, nausea and diarrhea was greater in the donepezil group than in the Chinese medicine group (P=0.002, P=0.005, P=0.000), and both treatments had no influence in participants' vital signs and laboratory examination results. [CONCLUSION] Both Chinese medicine and donepezil can improve global cognition in patients with aMCI after 12 weeks of treatment. Chinese medicine can also improve attention function and some clinical symptoms in patients with aMCI. Furthermore, Chinese medicine is safe for aMCI patients. Further study is necessary to explore the long-term effect of Chinese medicine for aMCI.",Miao Ying-chun; Tian Jin-zhou; Shi Jing; Mao Min,Zhong Xi Yi Jie He Xue Bao,2012,en,chinese_medicine_zh.csv
PMID21078262,21078262,"Inflammation and cancer: tumor initiation, progression and metastasis, and Chinese botanical medicines.","Both historically and contemporarily, cancer is seen as an inflammatory process. Evidence has emerged in the last two decades that at the molecular level most chronic diseases, including cancer, are caused by a dysregulated inflammatory response. The identification of transcription factors such as nuclear factor-kappa B and signal transducer and activator of transcription 3 and their gene products such as tumor necrosis factor, interleukin-1, interleukin-6, chemokines, cyclooxygenase-2, and vascular endothelial growth factor, adhesion molecules and others has provided the molecular basis for the role of inflammation in cancer. Tumor initiation, its progression and metastasis and the failure of immune suppression of tumors all can be attributed in part to chronic and systemic inflammation. Chinese herbs have a long history in both treatment of cancer and suppression of inflammation. This paper looks at recent research on cancer and inflammation and Chinese herbs and compounds, which can be used in the treatment of cancer.",Weber Daniel; Wheat Janelle M; Curri Geoffrey M,Zhong Xi Yi Jie He Xue Bao,2010,en,chinese_medicine_zh.csv
PMID22979938,22979938,Anticonvulsant activity of alcoholic extract of bark of Pinus roxburghii Sarg.,"[OBJECTIVE] To study the anticonvulsant activity of alcoholic extract of bark of Pinus roxburghii Sarg. (AEPR) used in Indian traditional medicine system in treating convulsion. [METHODS] Anticonvulsant activity was evaluated by maximal electroshock (MES) and pentylenetetrazole (PTZ)-induced seizures in Wistar albino rats. In the MES model, 150 mA current for 0.2 s was given through ear electrodes to induce convulsions in rats. The duration of tonic extension of hind limb was used as the end point, namely, prevention or decrease in the duration of hind limb extension was considered as a protective action. In the PTZ model, the anticonvulsant property of AEPR was assessed by its ability to delay the onset of myoclonic spasm and clonic convulsions produced by intraperitoneal administration of PTZ. [RESULTS] In the MES-induced seizure model, AEPR in doses of 300 and 500 mg/kg body weight reduced all the phases of convulsion significantly (P<0.01). Standard drug phenytoin at a dose of 25 mg/kg significantly reduced flexion phase (P<0.01) and abolished all phases of convulsion. In the PTZ-induced seizure model, the administration of the extract at doses of 300 and 500 mg/kg 30 min prior to injection of PTZ significantly delayed the onset of clonic seizure (P<0.01). AEPR at the dose of 100 mg/kg body weight could not exert any significant protective effect on PTZ-induced convulsions. Standard drug diazepam at a dose of 4 mg/kg showed much delayed onset of clonic seizure. [CONCLUSION] The study suggests that AEPR would be effective against generalized tonic-clonic and partial seizures. Thus AEPR possesses anticonvulsant property against MES- and PTZ-induced seizures in Wistar rats. However, further research is in progress to isolate the compound responsible for its activity.",Kaushik Dhirender; Kumar Ajay; Kaushik Pawan; Rana Avatar C,Zhong Xi Yi Jie He Xue Bao,2012,en,chinese_medicine_zh.csv
PMID21144453,21144453,[Relationships between insulin resistant and hypertension and traditional Chinese medicine intervention].,"Recently many researches have demonstrated that insulin resistant (IR), as an important pathologic process, is increasingly involved with a series of diseases such as central obesity and diabetes. Hypertension is highly associated with IR. The relationships between IR and glucose or lipid metabolism disorders are well established. However, association of IR with hypertension is less covered. Current researches on insulin resistance and pathogenesis of hypertension are reviewed in this paper, which holds that traditional Chinese medicine treatment on IR in patients with hypertension has a good prospect.",Chen Yi; Wang Wen-jian,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID20388481,20388481,[A bibliometric overview of traditional Chinese medicine research in Medline].,"[OBJECTIVE] To analyze the publication activity in traditional Chinese medicine (TCM) and learn more about the development and perspective of TCM as well as its subfields. [METHODS] TCM-related publications (from 1964 to 2008) indexed in Medline were analyzed, including publication number and proportion of TCM papers, TCM clinical research papers, papers in TCM subfields such as Chinese medicine, Chinese herbs and acupuncture. We also analyzed the journals in which they got published. [RESULTS] A total of 34 528 TCM-related papers were indexed in Medline from 1964 to 2008. The number and proportion of publication in Medline were increased steadily. TCM articles have changed towards clinical-oriented research, especially in complementary therapies and acupuncture subfields. Before 1973 the popular content of TCM articles was acupuncture, but at present it changed to Chinese herbs. TCM papers were found in core clinical journals, specialized complementary journals and non-core journals, the last one was the majority. [CONCLUSION] The publication activity of TCM literature increased rapidly since 1970s. TCM attracts more and more attentions and researchers. The safety and efficacy of TCM have been tried to identify by conducting modern scientific researches.",Fu Jun-ying,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID22409914,22409914,Advances in Smoothened-targeting therapies for pancreatic cancer: implication for drug discovery from herbal medicines.,"Smoothened (SMO) is a member of sonic hedgehog homology (SHH) signaling pathway. It plays a key role as a bridge between patched-1 (PTCH-1) and Gli. Aberrant SHH expression can be detected in various malignant tissues, and the expression in pancreatic cancer stem cells is higher apparently. SHH signals are closely associated with self-duplication of cancer stem cells, formation of tumor vessels as well as matrixes. SMO antagonists such as cyclopamine, GDC-0449 and so on show potential to inhibit activity of SHH signaling, and arrest the growth as well as metastases of tumors. Recently, a few of SMO antagonists have been studied in phase I clinical trials and some are in phase II, meanwhile, phase I or II trials of SMO antagonists to treat pancreatic cancer are performed currently. As the classical SMO antagonist, cyclopamine is extracted from a medicinal plant. Perhaps researchers may be able to determine more effective SMO-targeting drugs from herbal medicines in the future.",Han Jin-bin; Hua Yong-qiang; Chen Lian-yu; Liu Lu-ming,Zhong Xi Yi Jie He Xue Bao,2012,en,chinese_medicine_zh.csv
PMID21849141,21849141,[Application of differential proteomics in mechanism research of acupuncture].,"Proteomics, a new branch of science, has been used to study protein expressions on the molecular level with a dynamic perspective. Organisms under varying states may express different proteins, which results in the set-up of differential proteomics. Research methods of differential proteomics include the separation and identification of proteins. Differential proteomics has a rapid development in recent years. In the study of acupuncture, researchers have reached certain achievements using differential proteomics to investigate the mechanisms of acupuncture treatment for some diseases, including acute spinal cord injury, ischemic cerebrovascular disease, Parkinson's disease and neuralgia.",Yu Lin-na; Pei Jian,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID22015198,22015198,[Use of traditional Chinese medicine during the Red Army period in Chinese history].,"In this paper, the authors make an analysis of the historical literature during the Red Army period of the agrarian revolution war, dealing with the situation of traditional Chinese medicine in the Red Army. During that time the Red Army had created revolutionary medical hospitals, gathering herbal medicine, growing herbal plants and producing Chinese medicines. At the same time the Red Army paid great attention to enriching Chinese medicine, cultivating practitioners and treating and preventing diseases using traditional Chinese medicine. During the Red Army period there was an extreme lack of medical facilities; traditional Chinese medicine played an important role in ensuring the fighting capabilities of the Red Army units. Looking back at the Red Army period, the development of our tradition can be seen, which enables future development of traditional Chinese medicine, as well as integrated medicine.",Wang Fa-wei; Chen Li-ping; Hu Jian; Zhang Gang,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID19671408,19671408,[A study of scale response for Health Scale of Traditional Chinese Medicine].,"[OBJECTIVE] To select appropriate descriptors for responses of the Health Scale of Traditional Chinese Medicine (HSTCM). [METHODS] A cross-sectional investigation was carried out among 28 hospital staff members by using 151 scale descriptors. This investigation involved all the descriptors from the initial version of HSTCM. Each response scale had five ordinal descriptors, including two anchors at extreme levels and three intermediates. The participants were invited to determine the two anchors of extreme levels, and then to place each descriptor on a 10-centimeter (0 to 10 cm) line according to where they considered the descriptor lay in relation to the two anchors. [RESULTS] The selection of scale descriptors was based on comprehensive considerations regarding the median, average score and standard deviation of each descriptor. The main rule of selection was to choose the descriptor of extreme level anchor with a median value closer to 0 or 10, and the same for the selection of descriptors of the intermediates, which should possess a median value closer to 2.5 or 5 or 7.5. If two descriptors had similar median values, we compare the average score and/or the standard deviation of these descriptors and prefer to keep the one containing either an average score closer to anchor point or a less value of standard deviation. Furthermore, the codes of Chinese language were also considered. Four kinds of response scales including capacity, frequency, evaluation, and intensity with a total of 85 scale descriptors were selected. For HSTCM, a total of 8.24% (7/85) descriptors for 14.9% (7/47) items were revised based on the study results. [CONCLUSION] The scale descriptors selected are suitable for HSTCM and the results can be referenced in developing similar health profile assessment.",Wu Da-Rong; Lai Shi-Long; Liang Wei-Xiong; Guo Xin-Feng; Ou Ai-Hua; Wen Ze-Huai,Zhong Xi Yi Jie He Xue Bao,2009,zh,chinese_medicine_zh.csv
PMID21906521,21906521,Efficacy of Chinese patent medicine Tian Gui Capsule in patients with polycystic ovary syndrome: a randomized controlled trial.,"[BACKGROUND] Polycystic ovary syndrome (PCOS) is a complex hormonal disorder and one of the most common reproductive endocrinology abnormalities in women. Recently, many studies have been conducted assessing Chinese herbal medicine as an alternative treatment for women with PCOS, it is, therefore, worthwhile to analyze and observe the curative effects of traditional Chinese medicine treatment in PCOS. [OBJECTIVE] To evaluate the efficacy of the Chinese patent medicine Tian Gui Capsule, in women with PCOS and compare its effects with metformin and ethinyl estradiol plus cyproterone acetate (Diane-35). [DESIGN, SETTING, PARTICIPANTS AND INTERVENTION] A total of 47 PCOS outpatients from the Obstetrics and Gynecology Hospital of Fudan University were randomly divided into 3 groups. Patients in group A (n=19) were given Tian Gui Capsule, patients in group B (n=17) were given metformin, and patients in group C (n=11) were given Diane-35. The 3 groups of patients were treated for 3 months. [MAIN OUTCOME MEASURES] Serum testosterone (T), sex hormone binding globulin (SHBG) and dehydroepiandrosterone sulfate (DHEA-S) levels, free androgen index (FAI), fasting blood glucose (FPG), fasting insulin (FINS), homeostasis model assessment of insulin resistance (HOMA-IR), insulin sensitive index (ISI) and left and right ovary volumes of the 3 groups were evaluated before and after treatment . [RESULTS] After 3 months of treatment, when compared with before treatment data, group A patients showed decreased serum T and SHBG levels, FAI, FINS, and left and right ovary volumes (P<0.05), and increased serum DHEA-S (P<0.05), while the FPG level showed no significant change. Although the level of serum T and FINS among the 3 groups after the treatment were similar, group A demonstrated better results than group B in reducing the FAI and increasing the serum SHBG, but less significant results than group C besides, group B was the only group showed improved insulin sensitivity. Although the level of FPG of the 3 groups after treatment were similar, group C had the most increased FPG. [CONCLUSION] The effects of Tian Gui Capsule on hyperandrogenism are not as significant as Diane-35, but more effective than metformin. The effects of Tian Gui Capsule on hyperinsulinemia are not as significant as metformin but better than Diane-35. Tian Gui Capsule treats PCOS by regulating ovarian functions and reducing blood insulin level without inhibiting the function of the hypothalamic-pituitary-ovarian axis. Further studies with larger sample size are needed to confirm the above results.",Kuek Susuana; Wang Wen-jun; Gui Sui-qi,Zhong Xi Yi Jie He Xue Bao,2011,en,chinese_medicine_zh.csv
PMID22409916,22409916,[Modern testing theory and its application in the field of health measurement].,"This paper briefly introduces item response theory (IRT) as a typical representation of modern testing theory (MTT), and systematically reviews the processes and contents of the application of IRT in the area of health measurement, including, for example, item bank development, scale revision and computerized adaptive testing. The author presents the potential benefits and the notable problems during health measuring by IRT. Then, the author asserts the need for thorough assessment of feasibility when using the IRT in patient-reported outcome research. Further research based on IRT and computerized adaptive testing in health measurement will be carried out in the field of medical care including traditional Chinese medicine and integrative medicine.",Wu Da-rong,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID22015188,22015188,[Correlation between cognitive functions and syndromes of traditional Chinese medicine in vascular cognitive impairment].,"[OBJECTIVE] To investigate the correlation between cognitive function and the Chinese medicine syndrome characteristics of vascular cognitive impairment (VCI). [METHODS] A total of 774 subjects (age from 41 to 87 years old) from Beijing of China accepted neuropsychological assessments and differentiation of Chinese medicine syndromes. The mini-mental state examination (MMSE) and clinic dementia rating (CDR) were used to access the global cognitive function; the Hachinski ischemia scale (HIS) and the Hamilton depression scale (HAMD) were used for differential diagnosis; the ability of daily living (ADL) scale was used to assess the ability of daily living; the clock drawing test was used to access the executive function; the investigation of syndrome manifestations and the syndrome differentiation scale of vascular dementia (SDSVD) were used for diagnosis of syndrome manifestations. According to the diagnostic criteria of vascular cognitive impairment, subjects were subgrouped as normal cognition (NC) group and VCI group, and then the correlation between the cognitive functions and Chinese medicine syndromes was analyzed. [RESULTS] The correlation between cognitive scales and Chinese medical syndrome: in the VCI group, the syndrome of phlegm turbid blocking upper orifices showed negative correlation with the scores of MMSE and CDT (r=-0.525, r=-0.321, P=0.000, P=0.001), and the ADL demonstrated positive correlation to the syndrome (r=0.424, P=0.000). The correlation between cognitive function and Chinese medical syndrome: the phlegm turbid blocking upper orifices was closely correlated with the total orientation, time orientation and place orientation (r=-0.451, r=-0.448, r=-0.392, P=0.001, P=0.000, P=0.004); instant word recall and delayed word recall were closely correlated with the syndrome of phlegm turbid blocking upper orifices (r=-0.355, r=-0.225, P=0.000, P=0.021); calculation/attention, language function and executive function had negative correlation to the syndrome of phlegm turbid blocking upper orifices (r=-0.379, r=-0.448, r=-0.321, P=0.000, P=0.000, P=0.013). The scores of orientation, calculation/attention, delayed word recall and language function in the patients with phlegm turbid blocking upper orifices were significantly lower than the patients with non-phlegm turbid blocking upper orifices (P<0.05). [CONCLUSION] The syndrome of phlegm turbid blocking upper orifices is significantly correlated to the scores of MMSE and ADL, indicating that the phlegm turbid blocking upper orifices is related to the cognitive function and ability of daily living in the VCI patients. Treatment of the phlegm is important in the cognitive impairment in VCI patients.",Shi Jing; Wei Ming-qing; Ma Fu-yun; Miao Ying-chun; Tian Jin-zhou,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID23158944,23158944,[Quantitative evaluation of the degrees of traditional Chinese medicine qualitative syndromes of osteoporosis].,"[OBJECTIVE] To establish a quantitative estimate model for diagnosing traditional Chinese medicine (TCM) syndromes of patients with osteoporosis. [METHODS] Symptoms and signs of osteoporosis and methodology related to syndrome research were collected by reviewing medical literature. The symptoms and sighs were quantitatively classified into three, two or one category according to a 100-mm visual analog scale. Fuzzy comprehensive evaluation model of TCM qualitative syndromes was performed based on analytic hierarchy process. Then ""Hall for Workshop of Metasynthetic Engineering"" expert symposium was held on subjects of syndrome quantification method and weight of evaluation indices in different levels for developing the analysis model of common syndromes. For clinical verification, the created models were applied to patients with osteoporosis for discriminating syndromes. Syndrome of each patient was also identified by 8 experts major in integrative medicine treating osteoporosis for comparing the coincidence rate using a self-made clinical questionnaire. [RESULTS] Through literature reviewing, symptoms and signs quantification and expert discussing, the authors formed estimate models of essence deficit, qi deficiency, yin deficiency, yang deficiency, and blood stasis. A total of 220 patients with osteoporosis were enrolled and filled the clinical questionnaire. All 8 experts completed and returned the questionnaire (1 760 cases), and 1 545 of them were filled in completely. Experts' opinion on syndrome differentiation was exactly coincidence to estimate model in 611 cases and almost coincidence in 639 cases. The total coincidence rate reached to 94.05%. [CONCLUSION] The estimate model for syndrome differentiation of osteoporosis has a high-coincidence rate with the fuzzy evaluation from experts, with good rationality and feasibility, and is worthy of promotion in the clinical study.",Li Dong-tao; Wang Jian; Jiang Hong-yang; Shi Feng-lei; Li Fu-yu; Liu Ji-hong; Cheng Yong-mei; Yan Nan; Hu Ai-hua; Zhang Mei-zeng; Li Jie; Wei Ling-bo; Jiang Rong-qin,Zhong Xi Yi Jie He Xue Bao,2012,zh,chinese_medicine_zh.csv
PMID21144458,21144458,[Evaluation of consistency of tongue and pulse signs observed by traditional Chinese medicine clinicians].,"[OBJECTIVE] To evaluate the consistency of tongue manifestation and pulse condition observed by traditional Chinese medicine clinicians. [METHODS] Field investigation and direct inquiry were performed in the study. Two physicians from the same department judged tongue manifestation and pulse condition independently. The consistency among observers was assessed by means of Kappa statistics. [RESULTS] A total of 55 patients were included in the study. There were 13 inconsistent cases (23.6%) in tongue body observation and 7 cases (12.7%) in form of the tongue observation. The observation consistency of tongue body (Kappa=0.649) and form of the tongue (Kappa=0.752) were good. There were 24 inconsistent cases (43.6%) in tongue fur observation, the consistency of which was moderate (Kappa=0.525). There were 22 inconsistent cases (40%) in pulse condition diagnosis, the diagnosis consistency of which was also moderate (Kappa=0.562). [CONCLUSION] Observation and diagnosis consistency of tongue manifestation and pulse condition were moderately the same between different clinicians. By analyzing the reasons of inconsistency, it is necessary to improve the consistency in three aspects, such as the detailed-oriented criterion, the attitude of researchers and better training of researchers.",Li Xiao-yan; Wen Ze-huai; Liang Wei-xiong; Xu Wei-hua; Li Su-yun; Yu Xue-qing; Wang Hai-feng,Zhong Xi Yi Jie He Xue Bao,2010,zh,chinese_medicine_zh.csv
PMID22088596,22088596,Introduction of the World Health Organization project of the International Classification of Traditional Medicine.,"The World Health Organization plans to incorporate ""traditional medicine"" into the next revision of its International Classification of Diseases-Version 11 (ICD-11). If traditional medicine is included in ICD-11, it is definitely an epoch-making issue. The expected result is the International Classification of Traditional Medicine, China, Japan and Korea Version (ICTM-CJK). The intention of the ICTM project is not only beneficial for traditional medical components, but also might be beneficial for Western biomedicine. For this shared purpose, China, Japan and Korea must understand the meaning of this project and collaborate to develop it.",Gao Peng-fei; Watanabe Kenji,Zhong Xi Yi Jie He Xue Bao,2011,en,chinese_medicine_zh.csv
PMID21906516,21906516,[Relationship between symptom stratification and syndrome differentiation of traditional Chinese medicine for depressive episode].,"On the basis of medical literature review and clinical research experience, the authors analyzed the reasons for low recognition rate of depression and poor progress of traditional Chinese medicine (TCM) differentiation of depression in this paper and put forward that depressive episode symptoms and the corresponding common terminology classification of Chinese and Western medicine should be the breakthrough points. Through symptom stratification and combination, as well as distinguishing between primary and secondary symptoms, the comprehensive integrative medicine clinical assessment of depression was explored so as to further obtain expert consensus and provide a methodology reference for the TCM differentiation of depression and the research of etiology and pathogenesis.",Hu Sui-yu; Wang Su-e; Zhang Chun-hu,Zhong Xi Yi Jie He Xue Bao,2011,zh,chinese_medicine_zh.csv
PMID20456839,20456839,Outcome and safety assessment of an herbal medicine treatment protocol for yin pattern of acute ischemic stroke.,"[BACKGROUND] The morbidity of stroke is high. Traditional Chinese medicine is commonly used for patients with ischemic stroke in China, but the efficacy need be further proved. [OBJECTIVE] To assess the efficacy and safety of an herbal medicine treatment regimen integrating traditional Chinese medicine and Western medicine for ischemic stroke patients with yin pattern syndrome. [DESIGN, SETTING, PARTICIPANTS AND INTERVENTIONS] A multicenter, randomized and controlled clinical trial was adopted. A total of 537 patients with acute ischemic stroke were enrolled in 22 hospitals from July 2005 to October 2006, among whom 274 were assigned to group A (herbal group) and administered with Western medicine plus herbal medicine treatment, and the other 263 in group B (control group) with Western medicine plus placebo. The patients in two groups were all treated for 21 days. [MAIN OUTCOME MEASURES] The primary endpoint of outcome measures was Barthel index. The secondary endpoints included National Institutes of Health Stroke Scale, the modified Rankin criteria, Stroke Specific Quality of Life, and Stroke Scale of Traditional Chinese Medicine. The adverse effects of the treatment were also observed. [RESULTS] A total of 622 randomization numbers were applied by the centers and 16 numbers were lost for mishandling, so a total of 606 patients were included. Fifteen patients were excluded (5 in group A, and 10 in group B), and 54 (25 in group A, and 29 in group B) lost in follow-up. A total of 537 patients completed the trial and a per-protocol set analysis was conducted. There were no statistical differences in age, sex, pulse rate, heart rate, respiratory rate, blood pressure, medical history, neurological deficit scores, scores on Glasgow Coma Scale, and lesion size of intracerebral ischemia between the two groups at baseline (P>0.05). Twelve patients, including 5 in group A and 7 in group B, died during the 90 days of research period, and no significant difference was found between the two groups. Compared with Western medicine alone, herbal medicine treatment could improve the neurological deficit at day 21, activities of daily living at day 90 of follow-up, and the patient-reported outcome at days 21, 60, and 90 (P<0.05). Independent living ability of the patients was also improved (67.9% of group A vs 59.3% of group B, 0-1 at modified Rankin criteria). Moreover, the herbal medicine treatment showed a tendency in improving quality of life at a time-dependent manner. Adverse events, including gastrointestinal adverse events, skin symptoms, hemorrhagic tendency, and aminotransferase increase, happened in 76 cases from both groups, and no significant difference was found between the two groups. Correlation analysis showed that aminotransferase increase was not related to the herbal medicine treatment, but to the lipid-lowering drugs. [CONCLUSION] The present research demonstrates that the herbal medicine treatment shows effects on neurological deficit and patient-reported outcome at day 21, activities of daily living and handicap at day 60, and handicap, activities of daily living and patient-reported outcome at 3-month follow-up. [TRIAL REGISTRATION NUMBER] NCT000351806",Huang Yan; Guo Jian-wen,Zhong Xi Yi Jie He Xue Bao,2010,en,chinese_medicine_zh.csv
